text,label,all_labels
Jag tycker du blev söt i det där💖,pos,"pos,pos"
"Okej. Vi måste tänka såhär. Det är mer än tre veckor, MEN det är inte mer än 1 år💘",neu,"N/A,neu,neu"
@namn ja tyvärr 😔 vill bo i småstan.. Hur måru fröken?,neg,"neg,neg"
@namn Åh detta är ju en SUPERDEAL!?!? 😍,pos,"pos,pos"
"@namn mitt turnummer är faktiskt också 5, så låt mig vara den 5:e du följer idag😘",pos,"pos,pos"
Viktig video. Tack ❤️,pos,"pos,pos"
Älskar dina vedeor❤,pos,"pos,pos"
# teamjockiboi👍👍👍,pos,"pos,pos"
Så roligt och gillade redigering 😊,pos,"pos,pos"
Teamjockiboi & teamjonna 😘,pos,"pos,pos"
@namn Jupp! Det och vatten 😳,neu,"neu,neu"
"Min gammel farfar var där när han var liten och honoms bästa vän dog där, som tur dog gammel farfar inte. MEN nu är han död😭",neg,"neg,neg"
"@namn Ja tack, mycket bra! ☀️",pos,"pos,pos"
"@namn HAHAHA alla Foooers sprang när det var rött och folk bara ""Varför springer dem?!"" Och bilarna tutade skit högt 😂😂💕",pos,"pos,pos"
Det här är en stor anledning till varför jag älskar att dubba! 😄🙏💛 Så tacksam! PING @namn http://t.co/r2IAyRe62A,pos,"pos,pos"
Hahaha Giggo!!! Underbara unge 😂😍,pos,"pos,pos"
En kväll på valla med en laddad Mystery Love är inte helt fel! 😊🌟🐴 #teamnorman #laddar #springspring,pos,"pos,pos"
6:05  man ser ju att det är en docka 😐  Rio John😢😢😢😢😭😿🙀😾,neg,"neg,neg"
29 senaste trenderna 🙏🏻🙏🏻‼️👏👑,pos,"pos,pos"
@namn fan va braaaa😃😃,pos,"pos,pos"
Det här är sjukt. Gråter!! 💔,neg,"neg,neg"
"Ett högre, mörkt skåp tror jag skulle vara fint i köket där du saknar något.. 😍",pos,"pos,pos"
De är dej jag  lever för💗💗💗💗💗💗,pos,"pos,pos"
"@namn åh vilken fin bild, du e ju fan grym på att fota❤️",pos,"pos,pos"
Therese äntligen en ny video har väntat i flera dagar❤️ du skulle sett hur glad jag blev,pos,"pos,pos"
Timm jonna😊,pos,"pos,pos"
det blev ju snyggt💕😜,pos,"pos,pos"
För mig är det obegripligt och oförståeligt hur man kan göra såhär mot sitt egna barn😢😢Vila i frid finaste Fadime! ❤️🕯,neg,"neg,neg"
Fattar ni hur jag menar???😩😩😩 OCH jag är inte stel,neg,"neg,neg"
@namn men :( när åkte du?😩💖,neg,"neg,neg"
#teamjonna😘,pos,"pos,pos"
Team Jonna!!!! Det blev skitsnyggt ju... 👌🏼👌🏼👌🏼👌🏼,pos,"pos,pos"
"Jaa, snälla ha det här som tradition! Superkul ju 😍😍😍 och vad fint med ""oljemålningen"" ❤️😊",pos,"pos,pos"
Vad jag sysslar med då vi har rast 💪 http://t.co/dYnbFroJ4T,pos,"pos,pos"
@namn kom då 💁💁,neu,"neu,neu"
Wow😍😍😍,pos,"pos,pos"
"Team Jonna😗 
Det vart ju skitsnyggt😎",pos,"pos,pos"
Bilderna blev SÅ fina!!❤ Detta måste bli en familjetradition!❤,pos,"pos,pos"
👍#teamjockiboi,pos,"pos,pos"
Ännu en fantastisk vlogg från världens bästa familj. Älskar att få hänga med och se er vardag ❤️❤️,pos,"pos,pos"
@namn fan !!!!!!!!!!! jag ber för dig brorsan 🌟🌟🌟,neg,"neg,neg"
Team johnna😂,pos,"N/A,pos,pos"
Älskar när han stoppa ner huvvet i toan😂😂,pos,"pos,pos"
Wow!!! Snälla gör detta med typ 80-tals koncept❤️❤️,pos,"pos,pos"
"12.30 Olearys tele2 m. Sofie Ekman, Sofie Fransson, Sara Persson &amp; Mickis Hägg för att se fotbollen. Sen har vi biljetter till hockeyn 16💖🍻",neu,"neu,neu"
"NEW YORK är nu bokat! Behöver jag säga att jag är världens lyckligaste?
💃🙌🗽✈️🇺🇸☀️🍺🍕👌",pos,"pos,pos"
Allt detta händer när människor likgiltiga för en annans sorg😢😢😢,neg,"neg,neg"
Kan ej hjälpa det... Men männen i dressman-reklamen är så jävla stiliga 😍😍,pos,"pos,pos"
@namn trodde du gillade Samsung mer än IPhone😏,neu,"neu,neu"
"""Fuck bitches man, they come and go."" hahaha åh min fantastiska auntie ✌️",neu,"neu,neu"
GRATTIS❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ @namn hälsa familjen!,pos,"pos,pos"
Respekt till alla människor som dog i andra världskriget🙏,pos,"pos,pos"
"Kan inte direkt klaga på skoldagarna, ansiktsbehandlingar på förmiddagen och make-up på eftermiddagen 😍💆",pos,"pos,pos"
Det blev ju facktist snyggt 😍💗,pos,"pos,pos"
kan inte sluta lyssna på arianas nya album 😍😱🎧,pos,"pos,pos"
@namn bässst!! grymt gjort!! försätt vänd ryggarna 🙏💪,pos,"pos,pos"
"Ni fina som alltid det är så härligt att ser eran goa familj. 
Idag kändes det extra bra när du tog upp det här med stenar och kristaller. Söndagarna känns extra bra när man får se eran vlogg kram ❤️😍♥️👍",pos,"pos,pos"
Ditt skratt värmer mitt hjärta❤❤,pos,"pos,pos"
Har din hamster kommit jag vill så gärna se den 😊,pos,"pos,pos"
"Har jämt gått runt & gissa att hon har schizofreni, nu fick jag de svar på tal. Inget fel me de.  ba kul att jag gissa  rätt🤣",neg,"neg,neg"
"Du är så grym på Youtube❤️
Och❤️en sån himla bra förebillden❤
Ha en riktig fin lördag tomu!❤️
Från mig Oliver💖👍😊",pos,"pos,pos"
team Jonna 💖💖💖💝💖👍 💖💞💝💞💕💜💜💜💜💜💜 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,pos,"pos,pos"
#teamjonna 😄,pos,"pos,pos"
Måla i barnens målarböcker kan vara så rogivande 🥰👍,pos,"pos,pos"
Älskar redigeringen! Jättekul!❤️❤️,pos,"pos,pos"
Grattis på 18-års dagen Felix! 🎉 Hoppas du haft en bra dag! 😄 @namn,pos,"pos,pos"
@namn fint! 👯 durå?,pos,"pos,pos"
@namn tack snälla! 🙏,pos,"pos,pos"
"@namn jag hänger med på vin, pasta och glass! 😀",pos,"pos,pos"
"Hahaha, asså förlåt, men Pontus e ju dummare än tåget, för tåget visslar iaf...

Han säger att de e hans låt, b
Beautiful girls, men de e Sean Kingstons låt, haha, han har möjligtvis gjort en cover, men de e  
Inte hans låt, Hahaha, 

Älskade den låten, tills ja hörde Pontus sjunga den 🤢🤢🤢🤣🤣",neg,"neg,neg"
Grym video👍👌😄,pos,"pos,pos"
Du gör min dag Therese ha en bra dag❤️😁,pos,"pos,pos"
@namn den här dagen har varit 👌👌👌 tack vare er och mina vänner men nu har du faktiskt chansen att göra den ännu bättre!!,pos,"pos,pos"
"Therese du lägger så mycket tid och energi på dina videos och det märks verkligen, bäst på hela YouTube är du!❤️",pos,"pos,pos"
Det blev snyggt😂,pos,"pos,pos"
"@namn haha sötis, det är bara roligt! Hoppas du har det bra i London! 😘",pos,"pos,pos"
Älskar när du lägger upp!💗,pos,"pos,pos"
👏👏👏 mot Pontus rasmusson!,neu,"neg,pos,neu,neu"
@namn följ mig😚🙊,neu,"neu,neu"
Sorry att jag skriver igen men i anjos senaste video för några minuter sedan säger han att du stöttar Emelie och visar en bild på dig. Men du sa ju i videon att du är neutral och sa även flertal gånger att hon också gjort fel🤦‍♀️🤦‍♀️,neg,"neg,neg"
"JA! Snälla gör det till en familjetradition. Hade varit roligt med olika århundrande eller ja, olika stilar på varje fotografi❤️",pos,"pos,pos"
#teamjonna 😘,pos,"pos,pos"
"Jag tycker du har så bra reklamlänkar Helen, nu blev det en fin bergskristall och sist blev det en robotdammsugare som jag bara älskar. 😊",pos,"pos,pos"
Jag ber släpp låten i introt asså den låter så🔥🔥,pos,"pos,pos"
RT @namn: Hahaha vem gjorde detta?!? 😂😂😂 http://t.co/gcllyIJm1z,pos,"N/A,pos,pos"
Gud så mycket tid och bra redigering!😍❤️,pos,"pos,pos"
"Hon säger tror och tror. Jag ska räkna , hon kan ju fan inte räkna ens 😂😂..50k är mkt för en som är i obalans samt är förtidspensionär. Hon har lovat folk att betala dubbelt tillbaka och hon har aldrig gjort det. Folk har fått vänta flera månader på sina pengar. Då har hon lovat att göra det. Nä fy fan denna pissmyran ska inte få vara på tiktok m.m",neg,"neg,neg"
#Teamjonna❤️😂,pos,"pos,pos"
joke💖❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤ ❤ ❤ 💖 💖 💖 💖,pos,"pos,pos"
De är skit snyggt 😍😍😍😍😍 tycker jag 😍😍😍😍😍😍😍,pos,"pos,pos"
Roligaste på länge 🤩🤩🤩🤩 älskar sånt här 🤩,pos,"pos,pos"
"@namn eller snarare ""så här är det lämpligt att träna x-åldersgrupp om vi ska skapa f-sättningar för att de ska tycka⚽️är roligast""",neu,"N/A,neu,neu"
Hicka när man ska sova 🐴🐴🐴,neu,"neg,neu,neu"
#teamjonna #teamjonna bästa 😂😂,pos,"pos,pos"
"RT @namn: #FoooersConspiracy Bilden är ledtråden till vart uppträdandet är, RUNRUNRUN🏃 http://t.co/SKjK7aG928",neu,"neu,neu"
Har varit på båda ställerna😢😢😢😢,neg,"neg,neg"
Jag är eran första visning!! ♥️♥️ Jag lyssnar på eran podd och tittar på er varje dag ♥️🍄🪵🧋♥️♥️,pos,"pos,pos"
"@namn Hahahaha ""istället för muor"" 😂😂😂😂",pos,"pos,pos"
Nej men har ingen farfar längre😢😭 han har döt,neg,"neg,neg"
"Gud va bra video, men undrar bara när videon där du skulle testa bröllopsklänningar kommer ut. Inte för att göra dig stressad eller så, jag är bara så taggad på den videon. Älskar dina videos föresten❤️❤️❤️❤️❤️",pos,"pos,pos"
"@namn @namn Haha... När #Hatmedia saknar argument mot politiken, så kör de personangreppkortet när #rasismkort ej fungerar 🙈🙉🙊",neg,"N/A,neg,neu,neg"
Jag tycker att du är så dålig 🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽,neg,"neg,neg"
Jennifer gillar samhällskunskap 😂😂 http://t.co/PijZv1nxxg,neu,"pos,N/A,neu,neu"
💯 eld som vanligt.,pos,"pos,pos"
Det är otroligt underbart få följa eran familj ❤️❤️❤️tack Helen du/ni delar med er .,pos,"pos,pos"
RT @namn: @namn klart jag gör:) hoppas vi ses i framtiden ❤️️,pos,"pos,pos"
@namn du kan få mina 100 instuderingsfrågor utan facit och som inte finns någonstans att bli hittade 😁👏,neu,"pos,neu,neu"
@namn @namn Hehehe! Osäker på om det stämmer dock.. Måste bli lite mer cool! 😎 Wish it was true.. 😜😂😂,pos,"pos,pos"
@namn tack! Ska tipsa 👍,pos,"pos,pos"
Älskar dig!!!!❤️❤️,pos,"pos,pos"
"John var en hjälte och är fortfarande, han stod upp för det som var rätt och det kostade honom livet, hoppas du har det bra John. Du är en riktigt hjälte och hyllas av svenska folket, någongång hoppas jag att vi ses i himlen❤️",pos,"pos,pos"
"@namn Hahaha tack, ska komma ihåg det 😊",pos,"pos,pos"
Och väldigt vackra bilder 😀 😍 ni fick till.,pos,"pos,pos"
Vilka svin!! Hatar att sådana saker händer! Gör ont i mitt hjärta när pappan berättar allt💔,neg,"neg,neg"
"RT @namn: Besta klippet jag sett på lenge💙 

RINKEBY💙💙💙💙🙌🙌🙌

Du har såm har tid över checka d här?💙

http://t.co/X8a5hUhgYl",pos,"pos,pos"
Det var faktiskt fint!!!❤️ ,pos,"pos,pos"
"Bara jag som ser något svart röra sig på hjärtat i bakgrunden (4:41)
*_*
Du e bäst Jocke & Jonna❤️❤️❤️",pos,"pos,pos"
@namn tack älskling 💕💏,pos,"pos,pos"
Jag vet inte mer än att min månadssten är röd tror jag jag är född i januari. Tack för en superbra  vlogg 😍,pos,"pos,pos"
Riktig hjälte❤,pos,"pos,pos"
#teamjockiboi ❤️❤️,pos,"pos,pos"
Jaaaaaaaaa mer mulle meck❤,pos,"pos,pos"
Mulle Meck är bland det bästa du har spelat på länge ❤️,pos,"pos,pos"
Älskar denna epok 😍🥰,pos,"pos,pos"
Team Jonna ♥,pos,"pos,pos"
@namn varje dag tittar jag om du har börjat följa någon ny och önskar att jag ska bli din nästa. Kommer jag någon gång bli det? 💖,neu,"neu,neu"
@namn verkligen! 😉,pos,"pos,pos"
Du är bäst jag älskar dig och dina videos ❤️♥️🥰❤️♥️🥰❤️♥️🥰,pos,"pos,pos"
Förtroendemannadag is on! 😃✊ #hrf #schystavillkor #stockholm http://t.co/MqZH66Z7CS,neu,"neu,neu"
Det blev seriöst as snyggt😍😍😍,pos,"pos,pos"
Vad fin Jonna blev i det röd/bruna håret! Passar henne så bra 🥰,pos,"pos,pos"
Det ser bra ut men det var lite elakt.men kan ni hitta felet.vilken plats är felet på🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️‍♀️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️,neu,"neu,neu"
Du är bäst fortsätt med det ni gör ❤ ❤ ❤ ❤ ❤,pos,"pos,pos"
"@namn Godnatt Isac, I will dream big, och jag hoppas att du snart svarar mig❤️ love ya",pos,"neu,pos,pos"
"Åh!
Rakt in i ❤️ http://t.co/TFwTqIQWhm",pos,"pos,pos"
Gjort mima naglar idag! So girly💁 http://t.co/xmlWYwzRqG,pos,"pos,pos"
"En sak på min bucket list är att minst en gång i hela mitt liv testa Helens mat, den ser alltid så himla god ut 😂🤩",pos,"pos,pos"
Älskar er❤,pos,"pos,pos"
Det blev skit snyggt ju😀 G,pos,"pos,pos"
Kolla på anjos del idag så får du se att din så kallade gäst idag sitter och ljuger dig rakt upp i ansikte 😂,neu,"neg,neu,neu"
Beklagar sorgen! många varma styrkekramar till stackars föräldrarna.♥♥♥♥♥♥♥♥,pos,"pos,pos"
#Gudruns #Goding #grillkorv 72% kött Fylld med feta &amp; jalapeños #middagen hos en arbetskamrat😛 @namn från vårt slakteri i Skövde,pos,"pos,pos"
RT @namn: BÄSTA BÄSTA BÄSTA BAJEN! 💚🌟#hifdam #segertåg @ Kanalplan/Hammarby IP http://t.co/wK3Otsfplx,pos,"pos,pos"
Team Jonna ♥,pos,"pos,pos"
Höstens utställning 👻“@namn: SKRÄCK &amp; SKROCK – det ockulta sekelskiftet 1900 http://t.co/tvzuOQZh0D http://t.co/J3bOxZ016a”,neu,"neu,neu"
"Jag var där för en vecka sedan, helt sjukt hur stort det är... 😥",neg,"neg,neg"
Kan inte du och Emil hansius göra en video när ni reagerar på TikTok?❤PS. Du och Emil gör dagen alltid bättre ❤,pos,"pos,pos"
De som varit där sedan börjar och står där än idag 👌👌,neu,"neu,neu"
@namn Båda för ju redan en S&amp;M-politik för hela svenska folket.. 😅,neu,"neu,neu"
#teamjonna 💗,pos,"pos,pos"
@namn @namn nope vi dissar dig 🙌,neg,"neg,neg"
Jag tycker att det blev snyggt!😊,pos,"pos,pos"
@namn Saknar dig med tim 😂😘,pos,"pos,pos"
@namn Done deal 🔩 en skruv får du haha,neu,"neu,neu"
Sushi ala Eskilstuna igår. Helgens roligheter! DUNDER💥 http://t.co/rnF6jxsfTe,pos,"pos,pos"
Jag har varit där men grät😭,neg,"neg,neg"
Omg först!!!❤️❤️,pos,"pos,pos"
Dina naglar är fantastiska❤️❤️,pos,"pos,pos"
#teamkonna ❤️,pos,"pos,pos"
Team jockiboi😡,neg,"N/A,neg,neg"
"Jonna, bara så du vet. Hjärnan sitter inte under skinnet😂",neu,"neu,neu"
"@namn nää.., inte än.. 😁",neu,"neu,neu"
Lyckades skapa lite tid. Nu redo för resten av tisdagen. 😉 http://t.co/6HF8JKTibC,neu,"neu,neu"
"Haha! Vilket kaos!😅❤️

1. Planera hur ni vill att det ska vara
2. Töm skåpen, dammsug/torka ur
3. Organisera in sakerna i skåpen",neu,"neu,neu"
RT @namn: @namn Och @namn - många skulle nog jubla men Twitter skulle braka. Du har rätt 😊,neu,"neu,neu"
Haha☺,pos,"pos,pos"
@namn perfekt asså 😍😍,pos,"pos,pos"
Tack för att vi får vara med och hänga med er! Ha en fin dag! 💖🥰🤗,pos,"pos,pos"
Det blev ju snyggt ju!😁😀,pos,"pos,pos"
RT @namn: SvD siar om att vi inte kommer äta kött 2050. Bara 36 år kvar! 🐮🐷🐤 http://t.co/V5yyH40myq,neu,"neu,neu"
"Äta frukost och se era vloggar, bästa starten 😊",pos,"pos,pos"
@namn @namn @namn tycker också det skulle va omstart helt klart.. Men va väll samma för alla eller? 😳,neu,"neu,neu"
@namn snart PH!!! 🎈 själv?,neu,"neu,neu"
Haha bästa jag läst🙌😂 http://t.co/0YLh7YhOeb,pos,"pos,pos"
@namn folk som inte gillar spikmatta är blåsta👿,neg,"neg,neg"
Det värsta med att jobba såhär är att jag knappt ser mina finaste längre 😭 @namn @namn #trion,neg,"neg,neg"
Springis är i stort sätt någon som säljer dro*er 😅,neu,"neu,neu"
Jag fick aldrig chansen att träffa min farfar för han fick hjärtstopp på ett flygplan ett par dagar innan jag föddes☹️😣,neg,"neg,neg"
För Theo oddsdotter ❤️❤️❤️ http://t.co/i735T3Cxiz,pos,"pos,pos"
"@namn 😚. Sen får du berätta ""hur du använt ordet under dagen"". Spännande!",neu,"neu,neu"
Jag var där när jag var 7 år jävligt läskigt när man är så liten😅,neu,"neu,neu"
oerhört berörande 😥 har själv varit där. bra jobbat hörrni❤️,pos,"pos,pos"
29:04 HAHAHA alltså underbara ni 😂,pos,"pos,pos"
"Juli stenen är väl jade 😊? 
Är själv född i juli och har en röd Sten alltså Jade.",neu,"neu,neu"
"@namn haha lugnt, asså det står typ i slutet av de artiklarna hon skrivit eller så kan du fråga henne bara😊",neu,"neu,neu"
Älskar din kanal och blir alltid lika glad när jag ser att du lagt ut något!❤️,pos,"pos,pos"
Anders passar såå såå bra i den klädstilen 😁,pos,"pos,pos"
Måste faktiskt håller med Jonna den här gången för att det blev jävligt snyggt #teamjonna  👍🏼,pos,"pos,pos"
"Aftonbladet: ”Gratulerade mig till VM-segern 74”

Gjorde min dag lite roligare 😂😂 http://t.co/c2ziLOKvfK",pos,"pos,pos"
"@namn #Tabloidjournalistik snarlik alla sk Expertutlåtanden, den gemensamma faktorn i mer än hälften av fallen: Resultatet TVÄRTOM😂",neu,"neu,neu"
@namn fan vad kul hade velat se det där Hahahahha 😂😂😂😂😂😂 dör 😂😂😂,pos,"pos,pos"
"Ännu mer hudvårds tips på s 137 i chic 👏💕 kommer på bloggen inom kort! Spa By Us ❤ Chic
 #spabyus… http://t.co/ZazFWxzTUi",neu,"neu,neu"
@namn Jag får kika efter den 😊 Undrar vad den heter på svenska?!,neu,"neu,neu"
Jag har skickat ett brunt  brev till er i tisdags har nu fått det?😊,neu,"neu,neu"
"Det här med att ta tuben till gymet rimmar väl sådär med ""aktiv livsstil"" 😉 #vardagsmotion http://t.co/TmDi2vJGVp",neu,"neu,neu"
"Springis- en kille som oftast säljer grejer åt andra, kan vara narkotika, lustgas eller andra grejer.. 😂",neu,"neu,neu"
"#FoooersConspiracy Bilden är ledtråden till vart uppträdandet är, RUNRUNRUN🏃 http://t.co/SKjK7aG928",neu,"neu,neu"
ÄSLKAR redigerings stilen på den här videon!! Keep up the good work bästa Therese!❤️,pos,"pos,pos"
Sån vardagslyx att komma iväg och bada 😍 vilket fint samarbete! 💕💕,pos,"pos,pos"
"5km löpning i morse och nu ett 75min ""bootcamp""-pass på det... Trötter ☺️ http://t.co/6hKotVBdkq",neu,"neu,neu"
Så kul varje gång 😊🎀💫,pos,"pos,pos"
1 timme senare inne på Hollister blev man erbjuden tid för arbetsintervju 😁😁😁 livets shoppingdag,pos,"pos,pos"
#teamjonna❤️❤️,pos,"pos,pos"
Tack till alla fina människor här på twitter. Ni vet vilka ni är! ❤ Jag är tillbaka om några timmar.,pos,"pos,pos"
